File Name,Start Timestamp,End Timestamp,Word,True Label
audio153.webm,0,0.12,The,0
audio153.webm,0.12,0.44,word,1
audio153.webm,0.44,1.02,you'd,0
audio153.webm,1.02,2,is,0
audio153.webm,2,2.36,still,1
audio153.webm,2.36,2.56,in,0
audio153.webm,2.56,2.84,use,1
audio153.webm,2.84,3.18,to,0
audio153.webm,3.18,3.3,the,0
audio153.webm,3.3,3.62,name,1
audio153.webm,3.62,3.9,the,0
audio153.webm,4.12,4.64,-clath.,0
audio156.webm,0,0.12,The,0
audio156.webm,0.12,0.62,theatre,1
audio156.webm,0.62,0.88,was,0
audio156.webm,0.88,1.26,closed,1
audio156.webm,1.26,1.64,for,0
audio156.webm,1.64,2.1,three,1
audio156.webm,2.1,2.46,months,1
audio156.webm,2.46,3.04,to,0
audio156.webm,3.04,3.5,complete,1
audio156.webm,3.5,3.76,the,0
audio156.webm,3.76,4.34,process.,1
audio157.webm,0,0.16,In,0
audio157.webm,0.16,0.36,his,0
audio157.webm,0.36,0.78,junior,1
audio157.webm,0.78,1.24," year,",1
audio157.webm,1.74,1.98,he,0
audio157.webm,1.98,2.18,was,0
audio157.webm,2.18,2.36,the,0
audio157.webm,2.36,2.56,gold,1
audio157.webm,2.56,3.1,medalist,1
audio157.webm,3.1,3.24,of,0
audio157.webm,3.24,3.36,his,0
audio157.webm,3.36,3.64,class.,1
audio16.webm,0,0.46," Besides,",0
audio16.webm,1.12,1.28,this,0
audio16.webm,1.28,1.44,was,0
audio16.webm,1.44,1.62,the,0
audio16.webm,1.62,2.22,first,1
audio16.webm,2.22,2.36,of,0
audio16.webm,2.36,2.82,feet,1
audio16.webm,2.82,3.42,of,0
audio16.webm,3.42,3.98,Denizli,0
audio16.webm,3.98,4.44,on,0
audio16.webm,4.44,4.98,third,1
audio16.webm,4.98,5.44,term.,1
audio160.webm,0,0.32,along,0
audio160.webm,0.32,0.8,with,0
audio160.webm,0.8,1.52," Kurek,",0
audio160.webm,2.34,2.44,the,0
audio160.webm,2.44,2.84,castle,1
audio160.webm,2.84,3.34,owned,1
audio160.webm,3.34,3.9,sixty,1
audio160.webm,3.9,4.26,nights,1
audio160.webm,4.26,4.72,the,0
audio160.webm,4.72,5.16,kingdom.,1
audio161.webm,0,1.24,The,0
audio161.webm,1.24,1.54,lyrics,1
audio161.webm,1.54,1.86,make,1
audio161.webm,1.86,2.38,reference,1
audio161.webm,2.38,2.76,to,0
audio161.webm,2.76,3.22," murder,",1
audio161.webm,4.1,5.06," intoxication,",1
audio161.webm,5.58,6.3," misogyny,",1
audio161.webm,6.96,7.3,gangster,1
audio161.webm,7.3,7.6,rap,1
audio161.webm,7.6,8.24,themes,1
audio161.webm,8.24,9.08,and,0
audio161.webm,9.08,9.9,supernatural,1
audio161.webm,9.9,10.92,fantasy.,1
audio166.webm,0,0.46,During,0
audio166.webm,0.46,0.78,the,0
audio166.webm,0.78,1.72,bananze,0
audio166.webm,1.72,2.34," years,",1
audio166.webm,2.64,3.08,Williams,0
audio166.webm,3.08,3.72,and,0
audio166.webm,3.72,4.52,Landon,0
audio166.webm,4.52,5.04,did,0
audio166.webm,5.04,5.78,appearances,1
audio166.webm,5.78,6.2,together,1
audio166.webm,6.2,6.5,in,0
audio166.webm,6.5,6.8,some,0
audio166.webm,6.8,7.6,ornaments.,1
audio167.webm,0,0.24,the,0
audio167.webm,0.24,0.74,capital,1
audio167.webm,0.74,1.36,city,1
audio167.webm,1.36,3.54,is,0
audio167.webm,3.54,4.02,also,0
audio167.webm,4.02,4.58,called,0
audio167.webm,4.58,5.42,Kabinder.,0
audio169.webm,0,0.12,that,0
audio169.webm,0.12,0.32,are,0
audio169.webm,0.32,0.76,inser,0
audio169.webm,0.76,1.14,composed,1
audio169.webm,1.14,1.64,of,0
audio169.webm,1.64,2.74,magmatic,0
audio169.webm,2.74,3.18,rocks,1
audio169.webm,3.18,3.74,of,0
audio169.webm,3.74,4.22,different,1
audio169.webm,4.22,4.82,ages.,1
audio17.webm,0,0.16,He,0
audio17.webm,0.16,0.4,was,0
audio17.webm,0.4,0.56,the,0
audio17.webm,0.56,0.94,member,1
audio17.webm,0.94,1.28,of,0
audio17.webm,1.28,1.42,the,0
audio17.webm,1.42,1.96,Moderate,1
audio17.webm,1.96,2.6,Republican,1
audio17.webm,2.6,3.2,Main,1
audio17.webm,3.2,3.62,Street,1
audio17.webm,3.62,4.24,Partnership.,1
audio170.webm,0,0.14,The,0
audio170.webm,0.14,0.54,emblem,1
audio170.webm,0.54,1.34,consists,1
audio170.webm,1.34,1.64,of,0
audio170.webm,1.64,2.1,several,0
audio170.webm,2.1,2.8,components.,1
audio171.webm,0,0.12,The,0
audio171.webm,0.12,0.5,first,1
audio171.webm,0.5,1.14,programme,1
audio171.webm,1.14,1.64,was,0
audio171.webm,1.64,2.08,The,0
audio171.webm,2.08,2.48,Morning,0
audio171.webm,2.48,2.92,Show,0
audio171.webm,2.92,3.7,with,0
audio171.webm,3.7,4.08,Alex,0
audio171.webm,4.08,4.5,Bell,0
audio171.webm,4.5,4.98,and,0
audio171.webm,4.98,5.5,Susan,0
audio171.webm,5.5,6.1,Morrison.,0
audio176.webm,0,0.22,He,0
audio176.webm,0.22,0.48,was,0
audio176.webm,0.48,1.12,regarded,1
audio176.webm,1.12,1.98,as,0
audio176.webm,1.98,2.28,one,1
audio176.webm,2.28,2.42,of,0
audio176.webm,2.42,2.52,the,0
audio176.webm,2.52,3,best,1
audio176.webm,3,3.62,defensive,1
audio176.webm,3.62,4.22,catchers,1
audio176.webm,4.22,4.38,of,0
audio176.webm,4.38,4.56,his,0
audio176.webm,4.56,4.94,era.,1
audio177.webm,0,0.52," Govia,",0
audio177.webm,1.42,1.78,also,0
audio177.webm,1.78,3.1,unsuccessfully,1
audio177.webm,3.1,3.54,bid,0
audio177.webm,3.54,4.38,for,0
audio177.webm,4.38,4.54,the,0
audio177.webm,4.54,5.22,regional,1
audio177.webm,5.22,6.04," railways,",0
audio177.webm,6.62,7.28,Northwest,0
audio177.webm,7.28,8.74,and,0
audio177.webm,8.74,9.98,Scotrail,0
audio177.webm,9.98,11.22,franchises.,0
audio182.webm,0,0.2,What,0
audio182.webm,0.2,0.4,is,0
audio182.webm,0.4,0.54,the,0
audio182.webm,0.54,0.8,best,1
audio182.webm,0.8,1.06,route,0
audio182.webm,1.06,1.3,to,0
audio182.webm,1.3,1.42,my,0
audio182.webm,1.42,2,destination?,0
audio184.webm,0,0.22,No,1
audio184.webm,0.22,0.38,one,1
audio184.webm,0.38,0.58,was,0
audio184.webm,0.58,0.92,born,1
audio184.webm,0.92,1.14,in,1
audio184.webm,1.14,1.48,Northern,1
audio184.webm,1.48,2.08,Korea,1
audio184.webm,2.08,2.54,when,1
audio184.webm,2.54,2.68,the,0
audio184.webm,2.68,3.24,country,1
audio184.webm,3.24,3.74,was,0
audio184.webm,3.74,4.38,occupied,1
audio184.webm,4.38,4.66,by,1
audio184.webm,4.66,4.82,the,0
audio184.webm,4.82,5.42,Japanese.,1
audio185.webm,0,0.16,A,0
audio185.webm,0.16,0.72,turtle,1
audio185.webm,0.72,1.58,hatchery,1
audio185.webm,1.58,2.96,located,1
audio185.webm,2.96,3.9,is,0
audio185.webm,3.9,4.48,located,1
audio185.webm,4.48,5.04,in,0
audio185.webm,5.04,6.04,binocletin.,1
audio186.webm,0,0.38,results,1
audio186.webm,0.38,1.32,suggest,1
audio186.webm,1.32,2.78,infleximab,1
audio186.webm,2.78,3.32,is,0
audio186.webm,3.32,3.96,effective,1
audio186.webm,3.96,4.26,for,1
audio186.webm,4.26,4.36,the,0
audio186.webm,4.36,4.84,treatment,1
audio186.webm,4.84,5.16,of,0
audio186.webm,5.16,6.12,dactylitis,1
audio186.webm,6.12,6.86,in,1
audio186.webm,6.86,8,PSA.,1
audio188.webm,1.16,2.24,The,0
audio188.webm,2.24,2.64,old,1
audio188.webm,2.64,3.02,village,1
audio188.webm,3.02,3.76,was,0
audio188.webm,3.76,4.48,abandoned,1
audio188.webm,4.48,5.48,and,0
audio188.webm,5.48,5.76,all,1
audio188.webm,5.76,5.96,of,0
audio188.webm,5.96,6.16,its,0
audio188.webm,6.16,6.7,buildings,1
audio188.webm,6.7,7.38,declared,1
audio188.webm,7.38,8.26,dangerous.,1
audio189.webm,0,0.44,post,1
audio189.webm,0.44,1.22,-doctoral,1
audio189.webm,1.22,1.88,training,1
audio189.webm,1.88,2.9,programs,1
audio189.webm,2.9,3.8,are,0
audio189.webm,3.8,4.34,also,0
audio189.webm,4.34,4.72,being,0
audio189.webm,4.72,5.3,offered.,1
audio190.webm,0,0.64,helicopters,1
audio190.webm,0.64,0.98,can,0
audio190.webm,0.98,1.36,land,1
audio190.webm,1.36,1.8,and,0
audio190.webm,1.8,2.3,launch,1
audio190.webm,2.3,2.74,on,1
audio190.webm,2.74,2.96,its,0
audio190.webm,2.96,3.28,day.,1
audio192.webm,0,0.28,He,0
audio192.webm,0.28,1.06,also,0
audio192.webm,1.06,1.6,worked,1
audio192.webm,1.6,1.82,on,0
audio192.webm,1.82,2,the,0
audio192.webm,2,2.5,turbulence,1
audio192.webm,2.5,2.82,of,0
audio192.webm,2.82,3.3,stellar,1
audio192.webm,3.3,4.06,atmosphere,1
audio192.webm,4.06,5.02,and,0
audio192.webm,5.02,5.78,expanding,1
audio192.webm,5.78,6.22,shells,1
audio192.webm,6.22,6.66,around,1
audio192.webm,6.66,7.32,stars.,1
audio193.webm,0,1.36,This,0
audio193.webm,1.36,1.92,patch,1
audio193.webm,1.92,2.58,frequently,1
audio193.webm,2.58,3.08,lasts,1
audio193.webm,3.08,4.16,until,0
audio193.webm,4.16,4.54,well,1
audio193.webm,4.54,5.12,into,1
audio193.webm,5.12,5.62,June,1
audio193.webm,5.62,6.54,and,0
audio193.webm,6.54,7.18,sometimes,0
audio193.webm,7.18,7.68,July.,1
audio194.webm,0,0.26,He,0
audio194.webm,0.26,0.56,is,0
audio194.webm,0.56,1.2,considered,1
audio194.webm,1.2,1.68,a,0
audio194.webm,1.68,2.3,pioneer,1
audio194.webm,2.3,2.8,in,1
audio194.webm,2.8,3.76,archnobo,1
audio194.webm,3.76,4.26,design.,1
audio195.webm,0,0.34,living,1
audio195.webm,0.34,0.7,in,1
audio195.webm,0.7,0.86,the,0
audio195.webm,0.86,1.38,communal,1
audio195.webm,1.38,2.06,villages,1
audio195.webm,2.06,2.72,was,0
audio195.webm,2.72,3.28,mandatory.,1
audio198.webm,0,0.14,It,0
audio198.webm,0.14,0.36,was,0
audio198.webm,0.36,0.88,released,1
audio198.webm,0.88,1.5,under,1
audio198.webm,1.5,1.7,the,0
audio198.webm,1.7,2.4,Miramax,1
audio198.webm,2.4,2.74,Home,1
audio198.webm,2.74,3.32,Entertainment,1
audio198.webm,3.32,4," label,",1
audio198.webm,4.4,4.78,through,0
audio198.webm,4.78,5.22,Buna,1
audio198.webm,5.22,5.74,Vista,1
audio198.webm,5.74,6.44,Home,1
audio198.webm,6.44,7.1,Entertainment.,1
audio199.webm,0,0.14,The,0
audio199.webm,0.14,0.98,exterior,1
audio199.webm,0.98,1.74,scenes,1
audio199.webm,1.74,2.1,were,0
audio199.webm,2.1,2.36,shot,1
audio199.webm,2.36,2.84,at,1
audio199.webm,2.84,3.5,Broken,1
audio199.webm,3.5,3.98,Hill,1
audio199.webm,3.98,4.56,in,0
audio199.webm,4.56,4.88,New,1
audio199.webm,4.88,5.44,South,1
audio199.webm,5.44,5.84," Wales,",1
audio199.webm,6.54,7.04,Australia.,1
audio20.webm,0,0.22,Her,0
audio20.webm,0.22,0.76,spirit,1
audio20.webm,0.76,1.56,was,0
audio20.webm,1.56,2.18,broken,1
audio20.webm,2.18,2.48,by,1
audio20.webm,2.48,2.7,the,0
audio20.webm,2.7,3.14,horrors,1
audio20.webm,3.14,3.28,of,1
audio20.webm,3.28,3.38,the,0
audio20.webm,3.38,3.88,knight's,1
audio20.webm,3.88,4.52,adventure.,1
audio201.webm,0,0.3,Chuck,1
audio201.webm,0.3,0.96,Chansey,1
audio201.webm,0.96,1.92,also,0
audio201.webm,1.92,2.3,has,1
audio201.webm,2.3,2.48,a,0
audio201.webm,2.48,2.82,phrase,1
audio201.webm,2.82,3.4,book,1
audio201.webm,3.4,4.2,and,0
audio201.webm,4.2,4.78,dictionary,1
audio201.webm,4.78,5.54,that,0
audio201.webm,5.54,5.7,are,0
audio201.webm,5.7,6.44,particularly,0
audio201.webm,6.44,7.26,completed.,1
audio202.webm,0,0.98," Unfortunately,",1
audio202.webm,1.64,2.08,Adam,1
audio202.webm,2.08,2.94,overloads,1
audio202.webm,2.94,3.02,the,0
audio202.webm,3.02,3.62," computer,",1
audio202.webm,4.36,4.78,frying,1
audio202.webm,4.78,5.06,the,0
audio202.webm,5.06,5.56,system.,1
audio203.webm,0,0.34,Volume,1
audio203.webm,0.34,0.84,1,1
audio203.webm,0.84,1.42,of,1
audio203.webm,1.42,1.56,the,0
audio203.webm,1.56,2.36,Foundations,1
audio203.webm,2.36,2.7,of,0
audio203.webm,2.7,3.24,Cognitive,1
audio203.webm,3.24,3.82,Grammar,1
audio203.webm,3.82,4.64,is,0
audio203.webm,4.64,5.32,entitled,1
audio203.webm,5.32,6.88,Theoretical,1
audio203.webm,6.88,7.58,Pre,1
audio203.webm,7.58,8.24,-Requests.,1
audio204.webm,0,0.26,He,0
audio204.webm,0.26,0.64,is,0
audio204.webm,0.64,0.96,buried,1
audio204.webm,0.96,1.22,at,1
audio204.webm,1.22,1.48,St,1
audio204.webm,1.48,1.98," Thomas,",1
audio204.webm,2.52,2.6,a,0
audio204.webm,2.6,3.2,Piscopal,1
audio204.webm,3.2,3.62,Church,1
audio204.webm,3.62,4.42,cemetery,1
audio204.webm,4.42,5,in,1
audio204.webm,5,5.76," Garrison,",1
audio204.webm,6.24,6.68,Maryland.,1
audio205.webm,0,1.92,The,0
audio205.webm,1.92,2.52,magnitude,1
audio205.webm,2.52,3,of,1
audio205.webm,3,3.22,the,0
audio205.webm,3.22,3.62,event,1
audio205.webm,3.62,4.4,was,0
audio205.webm,4.4,5.16,consistent,1
audio205.webm,5.16,5.62,with,1
audio205.webm,5.62,6.24,previous,1
audio205.webm,6.24,6.88,earthquakes,1
audio205.webm,6.88,7.58,in,1
audio205.webm,7.58,7.88,this,0
audio205.webm,7.88,8.44,region.,1
audio208.webm,0,0.14,In,1
audio208.webm,0.14,0.28,the,0
audio208.webm,0.28,0.6,same,1
audio208.webm,0.6,1.3," article,",1
audio208.webm,1.92,2.28,Gardner,1
audio208.webm,2.28,2.66,denied,1
audio208.webm,2.66,2.94,that,1
audio208.webm,2.94,3.16,he,0
audio208.webm,3.16,3.96,condoned,1
audio208.webm,3.96,4.32,Peter,1
audio208.webm,4.32,4.82,Filia.,1
audio209.webm,0,0.18,They,0
audio209.webm,0.18,0.42,are,0
audio209.webm,0.42,0.72,a,0
audio209.webm,0.72,1.26,growing,1
audio209.webm,1.26,1.96,dragon,1
audio209.webm,1.96,2.44,boat,1
audio209.webm,2.44,3.4," community,",1
audio209.webm,3.9,4.82,consisting,1
audio209.webm,4.82,5.5,of,1
audio209.webm,5.5,5.94,both,1
audio209.webm,5.94,6.38,adult,1
audio209.webm,6.38,7.18,and,0
audio209.webm,7.18,7.72,junior,1
audio209.webm,7.72,8.4,teams.,1
audio21.webm,0,0.56," Meanwhile,",0
audio21.webm,1.04,1.14,the,0
audio21.webm,1.14,1.6,president,1
audio21.webm,1.6,1.92,would,0
audio21.webm,1.92,2.1,be,0
audio21.webm,2.1,2.66,elected,1
audio21.webm,2.66,3.18,by,1
audio21.webm,3.18,3.36,a,0
audio21.webm,3.36,3.84,mixture,1
audio21.webm,3.84,4.28,of,0
audio21.webm,4.28,4.46,the,0
audio21.webm,4.46,4.8,two,1
audio21.webm,4.8,5.26,modes.,1
audio212.webm,0,0.4,new,1
audio212.webm,0.4,1.08,weapon,1
audio212.webm,1.08,1.78,handling,1
audio212.webm,1.78,2.48,procedures,1
audio212.webm,2.48,3.74,were,0
audio212.webm,3.74,4.3,also,0
audio212.webm,4.3,5.06,introduced.,1
audio213.webm,0,0.2,all,1
audio213.webm,0.2,0.42,of,0
audio213.webm,0.42,0.62,its,0
audio213.webm,0.62,1.38,downloadable,1
audio213.webm,1.38,2.1,contents,1
audio213.webm,2.1,3.06,are,0
audio213.webm,3.06,3.64,expected,1
audio213.webm,3.64,3.86,to,0
audio213.webm,3.86,3.98,be,0
audio213.webm,3.98,4.36,free.,1
audio214.webm,0,0.46,Yann,1
audio214.webm,0.46,0.96,is,0
audio214.webm,0.96,1.52,also,0
audio214.webm,1.52,2.98,extensively,1
audio214.webm,2.98,3.86,cultivated,1
audio214.webm,3.86,4.76,throughout,1
audio214.webm,4.76,5.06,the,0
audio214.webm,5.06,5.48,city.,1
audio215.webm,0,0.24,It,0
audio215.webm,0.24,0.56,is,0
audio215.webm,0.56,0.72,a,0
audio215.webm,0.72,1.62,freeway,1
audio215.webm,1.62,2.5," standard,",1
audio215.webm,3.72,4.22,partial,0
audio215.webm,4.22,5.14,beltway,0
audio215.webm,5.14,5.76,around,0
audio215.webm,5.76,6.04,the,0
audio215.webm,6.04,6.68,south,0
audio215.webm,6.68,7,west,0
audio215.webm,7,7.82,side,0
audio215.webm,7.82,9.36,of,0
audio215.webm,9.36,10.02,Richmond.,1
audio217.webm,0,0.3,One,0
audio217.webm,0.3,1,feature,0
audio217.webm,1,1.9,of,0
audio217.webm,1.9,2.12,the,0
audio217.webm,2.12,2.68,reference,1
audio217.webm,2.68,3.24,line,1
audio217.webm,3.24,4.1,is,0
audio217.webm,4.1,4.34,the,0
audio217.webm,4.34,4.66,use,0
audio217.webm,4.66,5.12,of,0
audio217.webm,5.12,5.32,the,0
audio217.webm,5.32,6.12,trademark,1
audio217.webm,6.12,8,suramatallic,1
audio217.webm,8,9.24,woofers.,1
audio218.webm,0,0.3,This,0
audio218.webm,0.3,0.8,causes,0
audio218.webm,0.8,1.08,him,0
audio218.webm,1.08,1.26,to,0
audio218.webm,1.26,1.76,forget,0
audio218.webm,1.76,2.16,about,0
audio218.webm,2.16,2.76,Kate's,1
audio218.webm,2.76,3.08,alter,1
audio218.webm,3.08,3.54,ego,1
audio218.webm,3.54,4.32,and,0
audio218.webm,4.32,4.82,lose,0
audio218.webm,4.82,5.18,his,0
audio218.webm,5.18,5.7,powers.,1
audio219.webm,0,0.12,The,0
audio219.webm,0.12,0.54,razor,1
audio219.webm,0.54,1.74," unsigmented,",1
audio219.webm,2.42,2.62,leopard,1
audio219.webm,2.62,3.16,doe,0
audio219.webm,3.16,3.86," chiquilla,",1
audio219.webm,4.8,5.3,resulting,0
audio219.webm,5.3,5.64,in,0
audio219.webm,5.64,5.9,a,0
audio219.webm,5.9,6.56,rather,0
audio219.webm,6.56,7.24,stiff,0
audio219.webm,7.24,8.02,structure.,0
audio22.webm,0,0.12,The,0
audio22.webm,0.12,0.76,telescope,1
audio22.webm,0.76,1.92,replaced,1
audio22.webm,1.92,2.66,a,0
audio22.webm,2.66,3.3,telescope,1
audio22.webm,3.3,3.7,that,0
audio22.webm,3.7,3.86,he,0
audio22.webm,3.86,4.04,had,0
audio22.webm,4.04,4.36,built,0
audio22.webm,4.36,5.1,previously.,0
audio221.webm,0,0.12,The,0
audio221.webm,0.12,0.92,hundred,1
audio221.webm,0.92,1.6,largest,1
audio221.webm,1.6,2.26,towns,1
audio221.webm,2.26,3.08,are,0
audio221.webm,3.08,3.62,listed.,0
audio222.webm,0,0.24,Its,0
audio222.webm,0.24,0.62,name,0
audio222.webm,0.62,0.94,was,0
audio222.webm,0.94,1.34,taken,0
audio222.webm,1.34,1.86,from,0
audio222.webm,1.86,2.4,Buffalo,1
audio222.webm,2.4,2.9,Bill.,1
audio223.webm,0,0.14,and,0
audio223.webm,0.14,0.26,the,0
audio223.webm,0.26,0.58,film,1
audio223.webm,0.58,1.04,begins,1
audio223.webm,1.04,1.6,with,0
audio223.webm,1.6,1.74,a,0
audio223.webm,1.74,2.08,figure,1
audio223.webm,2.08,2.48,running,1
audio223.webm,2.48,2.96,towards,1
audio223.webm,2.96,3.22,a,0
audio223.webm,3.22,3.98,motorway,1
audio223.webm,3.98,4.38,bridge.,1
audio224.webm,0,0.34,free,1
audio224.webm,0.34,1.04,political,1
audio224.webm,1.04,1.7,prisoners,1
audio224.webm,1.7,2.9,or,0
audio224.webm,2.9,3.74,it,0
audio224.webm,3.74,3.92,will,0
audio224.webm,3.92,4.08,be,0
audio224.webm,4.08,4.38,sure,1
audio224.webm,4.38,4.8,death,1
audio224.webm,4.8,5.3,for,0
audio224.webm,5.3,5.56,all,0
audio224.webm,5.56,5.76,of,0
audio224.webm,5.76,5.94,you.,0
audio225.webm,0,0.14,There,0
audio225.webm,0.14,0.3,were,0
audio225.webm,0.3,0.6,no,0
audio225.webm,0.6,1.2,bonus,1
audio225.webm,1.2,1.82,features.,1
audio228.webm,0,0.12,the,0
audio228.webm,0.12,0.58,mast,1
audio228.webm,0.58,1.04,first,1
audio228.webm,1.04,1.44,bent,1
audio228.webm,1.44,2.32,and,0
audio228.webm,2.32,2.52,then,0
audio228.webm,2.52,2.9,snapped,1
audio228.webm,2.9,3.36,at,0
audio228.webm,3.36,3.88,roughly,0
audio228.webm,3.88,4.32,half,1
audio228.webm,4.32,4.66,its,0
audio228.webm,4.66,4.98,height.,1
audio229.webm,0,0.42,She,0
audio229.webm,0.42,1.68,was,0
audio229.webm,1.68,2.06,named,1
audio229.webm,2.06,2.42,for,0
audio229.webm,2.42,2.8,John,1
audio229.webm,2.8,3.2,Paul,1
audio229.webm,3.2,3.72,Jones.,1
audio232.webm,0,0.16,It,0
audio232.webm,0.16,0.34,was,0
audio232.webm,0.34,0.8,dramatic!,1
audio233.webm,0,0.22,O,0
audio233.webm,0.22,0.54,label,1
audio233.webm,0.54,1,State,1
audio233.webm,1,1.46," Park,",1
audio233.webm,2.34,2.48,a,0
audio233.webm,2.48,3.48,Pennsylvania,1
audio233.webm,3.48,4.1,State,1
audio233.webm,4.1,4.88," Park,",1
audio233.webm,5.2,5.66,is,0
audio233.webm,5.66,5.94,in,0
audio233.webm,5.94,6.8,Stewitz,1
audio233.webm,6.8,7.16,and,0
audio233.webm,7.16,7.88,Township.,1
audio234.webm,0,0.12,The,0
audio234.webm,0.12,0.7,National,1
audio234.webm,0.7,1.24,Park,1
audio234.webm,1.24,1.88,is,0
audio234.webm,1.88,2.5,located,1
audio234.webm,2.5,3.1,west,1
audio234.webm,3.1,3.68,of,0
audio234.webm,3.68,4.62,Esperance,1
audio234.webm,4.62,5.18,on,0
audio234.webm,5.18,5.34,the,0
audio234.webm,5.34,5.88,southern,1
audio234.webm,5.88,6.6,coast.,1
audio235.webm,0,0.86,Victorian,1
audio235.webm,0.86,1.58,and,0
audio235.webm,1.58,2.62,Tasmanian,1
audio235.webm,2.62,3.42,politicians,1
audio235.webm,3.42,4.64,were,0
audio235.webm,4.64,5.62,particularly,0
audio235.webm,5.62,6.44,active,1
audio235.webm,6.44,7.48,in,0
audio235.webm,7.48,7.64,the,0
audio235.webm,7.64,8.68,federation,1
audio235.webm,8.68,9.54,process.,1
audio237.webm,0,0.46,Users,1
audio237.webm,0.46,0.7,had,0
audio237.webm,0.7,0.86,the,0
audio237.webm,0.86,1.2,ability,0
audio237.webm,1.2,1.56,to,0
audio237.webm,1.56,1.86,vote,1
audio237.webm,1.86,2.02,on,0
audio237.webm,2.02,2.14,the,0
audio237.webm,2.14,2.44,songs,1
audio237.webm,2.44,2.66,they,0
audio237.webm,2.66,2.94,heard.,1
audio238.webm,0,1.2," Intermountains,",1
audio238.webm,1.38,1.54,main,1
audio238.webm,1.54,1.88,base,1
audio238.webm,1.88,2.18,of,0
audio238.webm,2.18,3.02,operations,1
audio238.webm,3.02,3.5,was,0
audio238.webm,3.5,4.24,Marana.,1
audio238.webm,4.9,5.28,Army,1
audio238.webm,5.28,6.28,Airfield,1
audio238.webm,6.28,6.54,near,1
audio238.webm,6.54,7.24," Tucson,",1
audio238.webm,7.56,8.16,Arizona.,1
audio239.webm,0,0.4," One,",1
audio239.webm,0.76,1,must,1
audio239.webm,1,1.24,make,1
audio239.webm,1.24,1.46,an,0
audio239.webm,1.46,1.74,effort,0
audio239.webm,1.74,2.02,for,0
audio239.webm,2.02,2.16,an,0
audio239.webm,2.16,2.34,old,1
audio239.webm,2.34,2.64,-school,1
audio239.webm,2.64,3.12,friend.,1
audio240.webm,0,0.24,Black,1
audio240.webm,0.24,0.5,would,0
audio240.webm,0.5,0.84,later,0
audio240.webm,0.84,1.2,become,0
audio240.webm,1.2,1.36,a,0
audio240.webm,1.36,1.74,partner,0
audio240.webm,1.74,2.88,in,0
audio240.webm,2.88,3,the,0
audio240.webm,3,3.4,business,1
audio240.webm,3.4,4.52,with,0
audio240.webm,4.52,4.88,sure.,0
audio242.webm,0,0.12,The,0
audio242.webm,0.12,0.86,Australian,1
audio242.webm,0.86,1.56,Bulldog,1
audio242.webm,1.56,2.08,ants,1
audio242.webm,2.08,2.62,are,0
audio242.webm,2.62,2.9,among,1
audio242.webm,2.9,3.2,the,0
audio242.webm,3.2,3.62,biggest,1
audio242.webm,3.62,4.38,and,0
audio242.webm,4.38,5.24,most,0
audio242.webm,5.24,6.2,peaceful,1
audio242.webm,6.2,7.14,of,0
audio242.webm,7.14,7.62,ants.,1
audio243.webm,0,1.18,Starfighters,1
audio243.webm,1.18,1.44,are,0
audio243.webm,1.44,1.82,equipped,0
audio243.webm,1.82,2.2,with,0
audio243.webm,2.2,2.68,different,0
audio243.webm,2.68,3.46," weaponry,",1
audio243.webm,4.14,4.38,which,0
audio243.webm,4.38,4.52,can,0
audio243.webm,4.52,4.64,be,0
audio243.webm,4.64,5.06,highly,0
audio243.webm,5.06,5.84,effective,1
audio243.webm,5.84,6.08,in,0
audio243.webm,6.08,6.66,certain,0
audio243.webm,6.66,7.12,missions.,1
audio244.webm,0,0.64,The,0
audio244.webm,0.64,1.06,National,1
audio244.webm,1.06,1.64,Assembly,1
audio244.webm,1.64,2.62,convenes,1
audio244.webm,2.62,2.94,twice,0
audio244.webm,2.94,3.26,a,0
audio244.webm,3.26,3.6,year,0
audio244.webm,3.6,4.28,in,0
audio244.webm,4.28,4.86,ordinary,1
audio244.webm,4.86,5.48,periods,1
audio244.webm,5.48,5.76,of,0
audio244.webm,5.76,6.24,seasons.,1
audio245.webm,0,0.36,because,0
audio245.webm,0.36,0.74,of,0
audio245.webm,0.74,0.98,its,0
audio245.webm,0.98,1.52,limited,1
audio245.webm,1.52,2.1,release.,1
audio245.webm,2.82,2.94,It,0
audio245.webm,2.94,3.16,is,0
audio245.webm,3.16,3.56,now,0
audio245.webm,3.56,4.26,considered,0
audio245.webm,4.26,4.54,a,0
audio245.webm,4.54,5.32,collector's,1
audio245.webm,5.32,5.68,item.,1
audio248.webm,0,0.8,Unglaise,1
audio248.webm,0.8,1.42,Calico,1
audio248.webm,1.42,2.36,was,0
audio248.webm,2.36,2.92,traditionally,1
audio248.webm,2.92,3.56,called,0
audio248.webm,3.56,4.36,Creton.,1
audio249.webm,0,0.12,The,0
audio249.webm,0.12,0.62,second,1
audio249.webm,0.62,1.26,section,1
audio249.webm,1.26,1.52,is,0
audio249.webm,1.52,2.12," titled,",1
audio249.webm,3.42,3.56,A,0
audio249.webm,3.56,3.88,New,1
audio249.webm,3.88,4.38,Farm,1
audio249.webm,4.38,5.22,Crisis.,1
audio252.webm,0,0.22,not,0
audio252.webm,0.22,0.46,a,0
audio252.webm,0.46,0.86,dry,1
audio252.webm,0.86,1.4,stitch.,1
audio253.webm,0,0.14,The,0
audio253.webm,0.14,0.6,lease,1
